,Mashup,k = 1,k = 2,k = 3,k = 4,k = 5,k = 6,k = 7,k = 8,k = 9,k = 10
52,http://www.programmableweb.com/mashup/serendipities,0.4999999999999999,0.4999999999999999,0.43967853124294964,0.5118972460805307,0.5660863393593483,0.5625099203818561,0.5590445634490678,0.5424405893954789,0.5398979960482063,
53,http://www.programmableweb.com/mashup/coopcities,0.0,0.0,0.009259259259259262,0.021135823982942305,0.04507362499563111,0.061444392973827484,0.06762504934786304,0.059171918179380154,0.05833606309619811,0.06898353567247598
54,http://www.programmableweb.com/mashup/strava-segment,0.25,0.5,0.4444444444444444,0.38534000715749256,0.39484054822091785,0.40303972247223974,0.38901126163912764,0.37763303325428643,0.33567380733714347,0.32323742034888203
55,http://www.programmableweb.com/mashup/mashit,0.0,0.0,0.0,0.0,0.0,0.0,0.001700680272108844,0.0014880952380952384,0.0013227513227513231,0.01407722753642432
56,http://www.programmableweb.com/mashup/intellinote-zapier,1.0,0.8017766952966369,0.5345177968644246,0.40088834764831843,0.3498528137423857,0.32710873606004115,0.28037891662289244,0.24533155204503088,0.2180724907066941,0.1962652416360247
57,http://www.programmableweb.com/mashup/weglore-geotag-photos-geo-news,0.0,0.08333333333333336,0.12962962962962968,0.13055024037621368,0.14460527088042147,0.16197103906220522,0.15576564518080255,0.17586403964596464,0.18151733224050876,0.17598087920755165
58,http://www.programmableweb.com/mashup/local-rvs,0.25,0.125,0.10863010007008221,0.10671249804709931,0.11821456894144118,0.11165261665389603,0.1085506644283629,0.14468345105892536,0.12860751205237808,0.11574676084714028
59,http://www.programmableweb.com/mashup/profile-feeder,0.25,0.20044417382415922,0.25624649261535876,0.23448341291755886,0.21965779814591255,0.1830481651215938,0.17195926936362263,0.17434281450224154,0.16689302232719383,0.15919151314986443
60,http://www.programmableweb.com/mashup/rainbow-data-sync-ismart-solutions,1.0,1.0,0.6666666666666666,0.5,0.52,0.5444444444444444,0.4666666666666667,0.4083333333333333,0.36296296296296293,0.32666666666666666
61,http://www.programmableweb.com/mashup/zilyo-vacation-rental,0.12499999999999997,0.1691941738241592,0.17743174707815035,0.18934777862402624,0.1974935626210856,0.2562659406868278,0.2653510520435359,0.2509766916939779,0.25189775304821294,0.25254193969278
62,http://www.programmableweb.com/mashup/ifixit-ios,0.19999999999999998,0.1873102131254305,0.12487347541695366,0.09365510656271525,0.10801346458921261,0.09001122049101051,0.12680170236277324,0.13107628130308555,0.11651225004718715,0.12482219479992976
63,http://www.programmableweb.com/mashup/jabify,0.19999999999999998,0.09999999999999999,0.06666666666666667,0.09687499999999999,0.09171367205045917,0.0912948113944395,0.08853143274668117,0.0973709867581664,0.10264213108860482,0.11346354343527634
64,http://www.programmableweb.com/mashup/findilike,0.25,0.25,0.25,0.25,0.25,0.23635787434675512,0.2257329428376918,0.22647809671100022,0.21555439315483604,0.21647786341825923
65,http://www.programmableweb.com/mashup/duplicate-content-checker,0.12499999999999997,0.062499999999999986,0.06944444444444443,0.07552083333333331,0.09162987010226308,0.09118758948740359,0.10213360023792384,0.10695719378975378,0.10865272818973974,0.11584314030792461
66,http://www.programmableweb.com/mashup/weather-text-machine-jforaker,0.0,0.08333333333333336,0.08928457787122072,0.1006166640627991,0.10252353426784136,0.12119375373769929,0.10388036034659939,0.09089531530327447,0.08079583582513286,0.08125941500542996
67,http://www.programmableweb.com/mashup/yahoo-boss,0.0,0.0625,0.1365059322881415,0.1293666395825231,0.1434089499816457,0.14258011007385027,0.15128637298549036,0.1716690813156127,0.18205950598355816,0.18702251716895638
68,http://www.programmableweb.com/mashup/screenah,1.0,0.5,0.3333333333333333,0.30691772515768495,0.24553418012614797,0.2391678427677981,0.2287481790049347,0.20015465662931786,0.2005763510647861,0.22231135998899582
69,http://www.programmableweb.com/mashup/use-gift-card,0.25,0.21769770297464958,0.223367818119981,0.2610122333263208,0.28864106329231104,0.2405342194102592,0.20617218806593646,0.20100897538561352,0.2130506577548191,0.1917455919793372
70,http://www.programmableweb.com/mashup/criminaldatabase,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.33333333333333337,0.3333333333333334,0.3179771475314238,0.30553542433540876,0.3062134371144913,0.29289636606500363
71,http://www.programmableweb.com/mashup/itavli-ismart-solutions-game,0.4999999999999999,0.6767766952966368,0.6408629947740409,0.6940355937288492,0.6717970174780031,0.6546701135198109,0.6155175169429622,0.538577827325092,0.47873584651119283,0.4735399313897372
72,http://www.programmableweb.com/mashup/theonespy,0.3333333333333334,0.1666666666666667,0.11111111111111115,0.08333333333333336,0.06666666666666668,0.05555555555555557,0.05202186119387727,0.045519128544642615,0.042903898800770515,0.038613508920693464
73,http://www.programmableweb.com/mashup/magento-magtrack,0.12499999999999997,0.062499999999999986,0.062266156216588785,0.06870349670093945,0.0912927289793061,0.10487077671846322,0.09708905310063154,0.0849529214630526,0.0844944313291509,0.0911445942091069
74,http://www.programmableweb.com/mashup/99designs-tasks-slack-bot,0.0,0.0,0.009259259259259262,0.038194444444444454,0.10519657170693311,0.10064314211856508,0.0862655503873415,0.1237578597378991,0.11915344029554402,0.11614619376420061
75,http://www.programmableweb.com/mashup/gemerald-search-engine,1.0,1.0,1.0,1.0,1.0,0.9454314973870205,0.9029317713507672,0.9059123868440009,0.8622175726193442,0.8659114536730369
76,http://www.programmableweb.com/mashup/windshield-repair-tech,1.0,0.6875,0.591595415235308,0.5667533403167113,0.45340267225336905,0.4234530192441433,0.4084620878319143,0.357404326852925,0.31769273498037776,
77,http://www.programmableweb.com/mashup/soccer-shots,0.0,0.031249999999999993,0.04143282288325545,0.05307849670093944,0.057294429836695485,0.056185784979519315,0.058629646519808606,0.060619425762084775,0.05388393401074202,0.04849554060966782
78,http://www.programmableweb.com/mashup/geoloqi-wikipedia-layer,0.0,0.0,0.018518518518518524,0.04227164796588462,0.09014724999126224,0.122888785947655,0.13525009869572607,0.11834383635876032,0.11953484333723748,0.13581268085322357
79,http://www.programmableweb.com/mashup/expin.me,0.0625,0.03125,0.03472222222222222,0.037760416666666664,0.045814935051131545,0.04559379474370181,0.051066800118961926,0.0534785968948769,0.05432636409486987,0.05792157015396231
80,http://www.programmableweb.com/mashup/placeprint,0.4999999999999999,0.4008883476483184,0.3620981640536871,0.27157362304026533,0.25180250210122596,0.2652738049671705,0.2542945245226119,0.2423081546633493,0.24059652966306416,0.23945819436622823
81,http://www.programmableweb.com/mashup/booksteam-online-scheduling,0.055555555555555566,0.0751974105885152,0.05013160705901013,0.0375987052942576,0.03007896423540608,0.025065803529505066,0.021484974453861487,0.029141011811990723,0.031992501019102074,0.028793250917191864
82,http://www.programmableweb.com/mashup/usersthink,0.0,0.025,0.016666666666666666,0.038007117688026185,0.04473024947075771,0.05474714404912475,0.04692612347067836,0.050235566284999804,0.056070575132172756,0.06428941701384668
83,http://www.programmableweb.com/mashup/meaningcloud-add-excel,0.04166666666666668,0.038483616572915796,0.025655744381943863,0.019241808286457898,0.015393446629166318,0.012827872190971932,0.017618494515730904,0.01820477747535292,0.016182024422535926,0.01946655662444879
84,http://www.programmableweb.com/mashup/slick-deals-price-tracker,0.1666666666666667,0.14513180198309972,0.14891187874665401,0.21202758782931816,0.22836576884926543,0.19030480737438785,0.16311840632090388,0.15771303312303955,0.16481128731564604,0.14833015858408144
